Date,Month,Year,EMS,F10.7,Wind,Pressure,Temp_mean,Temp_min,Temp_max,H2O,Sunspots,Ap_mean,Dst_mean,Dst_var,Dst_level,Dst_PC1,Dst_PC2,Sud_Imp,Sud_Storm,COVID
2006-11-30,11,2006,3,82.7,3,NA,-12.4,-17.4,-8.2,1.4,58,28,-47,59,Moderate,-12.243953256597301,1.7588081778417328,No,No,No
2006-12-01,12,2006,4,81.8,6,NA,-20.9,-25.5,-15.6,0,56,5,-25,18,Weak,-4.9425032150557815,-1.291633521947489,No,No,No
2006-12-02,12,2006,3,81.8,2,NA,-20.7,-24.4,-15.5,0,53,2,-17,10,Weak,-2.162537879030261,-0.6052329624078655,No,No,No
2006-12-03,12,2006,2,84.8,2,NA,-13.9,-18.2,-9.9,0.7,46,3,-15,11,Weak,-1.7127999437268058,0.23108402592087507,No,No,No
2006-12-04,12,2006,5,84.6,2,NA,-16.2,-20.7,-10.5,0,39,0,-13,10,Quiet,-1.0849563392379487,0.626522078840751,No,No,No
2006-12-05,12,2006,3,93.6,1,NA,-15.5,-17.7,-12.1,0,46,3,-4,19,Quiet,2.0628300090701375,-1.5027828237627892,No,No,No
2006-12-06,12,2006,10,99.4,1,NA,-14.9,-18.9,-11.1,0.2,54,26,-32,51,Moderate,-7.3626118477896245,3.1441956757658702,No,No,No
2006-12-07,12,2006,2,99.7,1,NA,-14.4,-17.3,-10.4,0,51,25,-35,21,Weak,-8.060295731730356,0.7055820417847385,No,No,No
2006-12-08,12,2006,2,92.9,1,NA,-14.2,-17.4,-10.5,0,28,24,-27,18,Weak,-5.450879903108978,-0.4565030436873997,No,No,No
2006-12-09,12,2006,5,93.1,1,NA,-8.1,-13.6,-2.4,0,21,8,-23,23,Weak,-4.245126270915238,1.4597776165510914,No,No,No
2006-12-10,12,2006,3,89.6,2,NA,-5.6,-8.6,-2.7,0,23,16,-28,16,Weak,-5.779690548750886,0.8505001481737806,No,No,No
2006-12-11,12,2006,7,87.3,3,NA,-11.2,-17.9,-4.6,0.2,28,14,-27,20,Weak,-5.385695781899847,-0.7611443550430907,No,No,No
2006-12-12,12,2006,6,89.4,4,NA,-12.3,-19.9,-5.3,0.4,28,27,-39,35,Moderate,-9.489426566413028,1.1730192004395468,No,No,No
2006-12-13,12,2006,7,98.9,2,NA,-11.9,-14.9,-9.1,0,26,8,-33,15,Weak,-7.421596608282489,-0.7716353658518691,No,No,No
2006-12-14,12,2006,7,90.7,1,NA,-8.9,-12,-5.6,0.3,23,47,-27,62,Moderate,-5.492543802808226,0.6833489009511079,No,Yes,No
2006-12-15,12,2006,2,90.5,5,NA,-17.3,-21.5,-6.1,1.2,21,94,-116,90,Severe,-33.97252388265795,-9.755812505709985,No,No,No
2006-12-16,12,2006,4,84.4,3,NA,-15.7,-21.6,-10.3,0,20,12,-56,38,Moderate,-14.806228526342606,-2.322215542227131,Yes,No,No
2006-12-17,12,2006,4,79.7,1,NA,-10.2,-12.9,-7.1,0,15,6,-41,13,Weak,-9.983551251369095,-0.09191717189145349,No,No,No
2006-12-18,12,2006,6,78.7,2,NA,-6.6,-10.1,-1,0,0,11,-31,30,Weak,-6.7338774429836175,-2.1732744360573006,Yes,No,No
2006-12-19,12,2006,4,72.3,2,NA,-7.6,-12.8,-1.8,0,0,13,-37,15,Weak,-8.885272254407617,0.30223388590871403,No,No,No
2006-12-20,12,2006,3,70.6,3,NA,-4.8,-7.7,-2,0.3,0,24,-40,20,Moderate,-9.70829645509329,0.8463452076927133,No,No,No
2006-12-21,12,2006,3,69.2,2,NA,-8.4,-14.4,-1.4,0,0,18,-41,13,Weak,-9.930802107620647,-0.5287068763623173,No,No,No
2006-12-22,12,2006,7,70,3,NA,-7.5,-11.8,-3,0.3,0,18,-40,21,Moderate,-9.663878881080802,1.052961449808855,No,No,No
2006-12-23,12,2006,8,70.8,2,NA,-7.5,-14,-2.5,0,0,16,-42,13,Weak,-10.220831762221508,0.5198800276746173,No,No,No
2006-12-24,12,2006,4,70.3,4,NA,-6.2,-10.4,-4.1,2.8,13,12,-35,20,Weak,-8.127452672897281,0.4542842492904569,No,No,No
2006-12-25,12,2006,7,71.1,2,NA,-16.7,-20,-9.9,0,16,8,-31,11,Weak,-6.981938044967789,0.33647199800252947,No,No,No
2006-12-26,12,2006,5,73.9,2,NA,-20.9,-24.5,-17,0,21,4,-28,11,Weak,-6.021497099333621,0.42568821558724146,No,No,No
2006-12-27,12,2006,5,72.5,1,NA,-17.6,-22,-11.5,0,20,2,-24,7,Weak,-4.606452316992273,-0.026802961149698212,No,No,No
2006-12-28,12,2006,5,70.9,2,NA,-16,-19.6,-12.1,0,0,2,-18,13,Weak,-2.75899101884618,-0.6301724352907894,No,No,No
2006-12-29,12,2006,5,73.8,2,NA,-8.4,-15.3,-3.9,0,0,2,-12,6,Quiet,-0.5784690692996742,0.2567570771673763,No,No,No
2006-12-30,12,2006,2,75.8,4,NA,-9.7,-13.6,-5.1,0,16,3,-13,20,Weak,-0.9849400398659613,0.6076357395610393,No,No,No
2006-12-31,12,2006,4,77.4,4,NA,-12.8,-15.2,-7.6,0,28,2,-15,15,Weak,-1.5791966046053387,-1.0715542214258575,No,No,No
2007-01-01,1,2007,0,80.5,2,NA,-8.5,-15.2,-3.1,0,38,9,-3,19,Quiet,2.2988790374179326,0.003197542338122389,No,No,No
2007-01-02,1,2007,9,84.1,3,NA,-9.3,-10.8,-3.1,0.2,42,24,-23,17,Weak,-4.169501084790503,1.1448535537952274,No,No,No
2007-01-03,1,2007,7,87,2,NA,-9.1,-10.4,-7.2,4,44,20,-24,17,Weak,-4.58922101927407,0.8447619639343933,No,No,No
2007-01-04,1,2007,8,84.8,5,NA,-12.1,-15.1,-9.6,2.6,44,17,-24,18,Weak,-4.353943753102323,0.6712641957043093,No,No,No
2007-01-05,1,2007,2,86.4,4,NA,-21.3,-24.9,-15,0,49,9,-21,18,Weak,-3.694169244611726,1.0357861720446102,No,No,No
2007-01-06,1,2007,8,86.5,1,NA,-16.5,-20,-11.9,0,47,5,-16,11,Weak,-2.0241374464524444,0.06758668821083047,No,No,No
2007-01-07,1,2007,4,84.4,1,NA,-15.1,-19.7,-10.6,0,42,1,-16,14,Weak,-1.9613005176117544,-0.2964652665606885,No,No,No
2007-01-08,1,2007,5,83.9,1,NA,-14.4,-18.6,-11.4,0.2,52,3,-9,13,Quiet,0.4129266101802742,-0.3823001467328002,No,No,No
2007-01-09,1,2007,6,85.1,1,NA,-10.5,-12.9,-6.9,1.3,47,4,-6,28,Weak,1.0493187885815516,1.724582515660768,No,No,No
2007-01-10,1,2007,6,89.1,1,NA,-12.7,-16.5,-9,0.9,42,6,-14,23,Weak,-1.3140397287741585,1.5629628159062794,No,No,No
2007-01-11,1,2007,9,83.3,1,NA,-13,-18,-8.3,0,40,6,-14,20,Weak,-1.4306443892163478,1.215128969715202,No,No,No
2007-01-12,1,2007,7,81.2,3,NA,-12.2,-15.1,-8.5,0,28,3,-20,13,Weak,-3.3109480753400997,0.17628326160765548,No,No,No
2007-01-13,1,2007,5,81,2,NA,-14.8,-17,-11.3,0,30,0,-13,13,Weak,-0.9807529231017944,-0.7946516780020699,No,No,No
2007-01-14,1,2007,3,78.7,1,NA,-13.8,-20,-5.5,0,19,3,-5,14,Quiet,1.7934108998335885,-0.5189617734720464,No,No,No
2007-01-15,1,2007,5,79.4,2,NA,-8.8,-12.5,-4.4,0,19,16,-17,26,Weak,-2.4268229521663613,1.2865096365164947,No,No,No
2007-01-16,1,2007,8,79.3,2,NA,-7.4,-12.3,-2.4,0.7,19,14,-16,23,Weak,-1.9323590750614643,0.5070626517945632,No,No,No
2007-01-17,1,2007,5,76.1,2,NA,-10.8,-15.1,-6.4,0,16,25,-27,15,Weak,-5.6441680957570615,1.00885863927336,No,No,No
2007-01-18,1,2007,11,75.6,1,NA,-10.7,-12.1,-9.5,0.5,17,18,-26,12,Weak,-5.132888755830225,-0.5833236798368562,No,No,No
2007-01-19,1,2007,4,74.4,1,NA,-11.2,-13.3,-8.5,0.6,24,13,-24,13,Weak,-4.639557712146945,0.05571762459116936,No,No,No
2007-01-20,1,2007,3,73.9,2,NA,-15.5,-19.4,-11.1,0,19,8,-19,13,Weak,-2.845203226571072,0.23405581979686743,No,No,No
2007-01-21,1,2007,4,76.3,1,NA,-13.3,-15.5,-10.4,0,19,8,-17,17,Weak,-2.4550418076817153,0.12555732365184066,No,No,No
2007-01-22,1,2007,6,76.1,2,NA,-15.9,-19.8,-11,0,21,3,-12,14,Quiet,-0.5809899226307199,1.2645256341797309,No,No,No
2007-01-23,1,2007,10,76,2,NA,-12.9,-17,-8.5,0,17,3,-11,13,Quiet,-0.36213875542832646,-0.2528243560882719,No,No,No
2007-01-24,1,2007,4,76.8,4,NA,-14.9,-17.7,-9.6,0,19,2,-7,16,Quiet,0.8466074021439858,1.0228516215589067,No,No,No
2007-01-25,1,2007,11,77.9,4,NA,-15.8,-17.9,-11.6,0,14,2,-4,12,Quiet,1.918185108217368,0.008639422608633103,No,No,No
2007-01-26,1,2007,6,77.5,3,NA,-15.8,-19,-10,0,12,3,-8,16,Quiet,0.6605033609758364,-0.6196409139599913,No,No,No
2007-01-27,1,2007,5,77.3,2,NA,-11.4,-16.9,-7.1,0,12,4,-5,10,Quiet,1.5851021853837353,-0.07978026039033106,No,No,No
2007-01-28,1,2007,3,78,7,NA,-9.4,-12.1,-4.2,0.2,14,5,-3,12,Quiet,2.344666046597609,-0.24042083878570622,No,No,No
2007-01-29,1,2007,6,79.3,7,NA,-16.7,-24.2,-9.6,0,31,28,-14,59,Weak,-1.28576741814221,6.190977536729493,No,No,No
2007-01-30,1,2007,8,84.1,3,NA,-13.6,-15.7,-11.1,2,35,24,-33,24,Weak,-7.344510768627736,-1.6507012542217858,No,No,No
2007-01-31,1,2007,4,84.9,5,NA,-13.5,-16,-9.1,0,35,20,-26,18,Weak,-5.127109526296856,0.3536171639235796,No,No,No
2007-02-01,2,2007,5,86.6,5,NA,-9.4,-12.2,-4.5,0,38,9,-23,15,Weak,-4.272423977644959,-0.12315685260903114,No,No,No
2007-02-02,2,2007,7,87.3,5,NA,-6.2,-11.8,1,0,41,4,-18,12,Weak,-2.772485404513524,0.12947940260311003,No,No,No
2007-02-03,2,2007,8,87.7,3,NA,-5.3,-8.7,-2.8,0.7,36,2,-14,6,Quiet,-1.4299244085232166,-0.12362705054569674,No,No,No
2007-02-04,2,2007,8,84.8,1,NA,-4.9,-10.2,-1.4,2.2,29,2,-11,15,Quiet,-0.45980872062690226,0.16434903514085658,No,No,No
2007-02-05,2,2007,6,81.3,2,NA,-9.1,-15.5,-3.7,0.2,27,6,-12,28,Weak,-0.6876850574355267,3.05453066665879,No,No,No
2007-02-06,2,2007,5,80.7,3,NA,-8.9,-12.9,-2.5,0.7,26,6,-19,20,Weak,-2.979748340774627,-1.9953420565249216,No,No,No
2007-02-07,2,2007,3,79.6,4,NA,-8.8,-12.6,-2.1,0,26,13,-18,13,Weak,-2.520897293351902,0.5203142353908116,No,No,No
2007-02-08,2,2007,4,79.8,3,NA,-9.2,-13.6,-3.8,2.3,14,9,-19,15,Weak,-2.823901106099384,-0.6639876796191126,No,No,No
2007-02-09,2,2007,4,76.3,2,NA,-6.5,-14,0.2,0,12,5,-18,13,Weak,-2.517600682776338,0.24020122450554493,No,No,No
2007-02-10,2,2007,2,74.6,2,NA,-8.2,-15.2,-0.6,0,12,4,-18,17,Weak,-2.666346328817523,0.2073334593749615,No,No,No
2007-02-11,2,2007,5,73.9,1,NA,-8.4,-12.5,-2,0,0,2,-20,15,Weak,-3.147420912544938,-0.6248388602579782,No,No,No
2007-02-12,2,2007,4,72.8,3,NA,-8.7,-11.1,-6.6,2.2,0,8,-4,25,Quiet,1.961805187515027,-1.4695406105142352,No,No,No
2007-02-13,2,2007,4,71.8,2,NA,-15,-22.5,-7.8,0.3,0,21,-11,28,Weak,-0.2570019758293743,0.8941297036671733,No,No,No
2007-02-14,2,2007,5,70.9,5,NA,-13,-15.3,-9,0,0,18,-28,21,Weak,-5.679238202907897,0.09955806968250247,No,No,No
2007-02-15,2,2007,5,70.9,5,NA,-9.6,-13.4,-5.6,0,0,13,-21,16,Weak,-3.7260221485673646,-0.7528832432606227,No,No,No
2007-02-16,2,2007,5,71.8,3,NA,-13.8,-19.7,-8.8,0.8,0,8,-18,15,Weak,-2.689304763926341,0.7017328406262711,No,No,No
2007-02-17,2,2007,12,72.9,3,NA,-15.1,-19.5,-8.1,0,14,9,-22,11,Weak,-3.7637313431647086,-0.14490770930026708,No,No,No
2007-02-18,2,2007,4,73.5,3,NA,-15,-19.7,-9.5,0.5,14,5,-16,13,Weak,-2.105820998591284,-0.2802022382228362,No,No,No
2007-02-19,2,2007,7,74.1,2,NA,-13.5,-19.3,-7.3,0,34,3,-9,9,Quiet,0.28922623551895105,0.0067722784562052885,No,No,No
2007-02-20,2,2007,8,73.2,4,NA,-13.3,-18.9,-8,0.2,29,2,-7,8,Quiet,1.0762993317234073,-0.4937887527926663,No,No,No
2007-02-21,2,2007,19,73.1,5,NA,-10.6,-12.8,-8.1,1.3,17,1,-4,9,Quiet,1.9375653474061376,-0.2528642500065291,No,No,No
2007-02-22,2,2007,4,73.2,3,NA,-14.2,-19.9,-7.4,0,27,2,-4,16,Quiet,1.9593095660750202,0.8825387929696965,No,No,No
2007-02-23,2,2007,5,73.9,3,NA,-13.6,-21,-5.6,0.2,26,3,-5,11,Quiet,1.554554370540042,0.23428163104509014,No,No,No
2007-02-24,2,2007,4,73.6,3,NA,-13,-16,-8.7,0,14,2,-4,10,Quiet,1.8855352817537863,-0.7767377293358482,No,No,No
2007-02-25,2,2007,3,73.9,5,NA,-9.1,-11.5,-6.6,5.4,14,3,-5,19,Quiet,1.4987495997401177,-0.15153351063342202,No,No,No
2007-02-26,2,2007,14,75.1,4,NA,-13.4,-20.6,-5.1,0,26,6,-7,23,Quiet,0.7844176245879606,0.4319563448515068,No,No,No
2007-02-27,2,2007,10,73.9,6,NA,-6.8,-11.3,-1,0,26,12,-3,31,Quiet,2.461450424034035,1.5606757230107138,No,No,No
2007-02-28,2,2007,1,73.4,3,NA,-7.2,-8.9,-3,1.4,14,22,-25,21,Weak,-4.793511982616282,-0.290719349935764,No,No,No
2007-03-01,3,2007,6,74.4,4,NA,-11.8,-17.3,-6.5,0,11,11,-22,16,Weak,-3.946824338905305,-0.07073626114887205,No,No,No
2007-03-02,3,2007,2,73.4,2,NA,-13.6,-19.3,-5.2,0,11,4,-14,8,Quiet,-1.4929669485105086,0.10617481067457554,No,No,No
2007-03-03,3,2007,9,74.2,3,NA,-13.7,-17.9,-11.3,0,11,2,-7,10,Quiet,0.8216755160566027,-0.37726759989917835,No,No,No
2007-03-04,3,2007,2,72,3,NA,-18.4,-27.2,-8.1,0,13,4,-4,15,Quiet,1.8199631316765508,0.427373298852138,No,No,No
2007-03-05,3,2007,5,71.3,2,NA,-16.8,-21.9,-9.1,0,27,10,-6,19,Quiet,1.0518459613665314,1.1447033738871075,No,No,No
2007-03-06,3,2007,3,70.8,3,NA,-10.8,-17.5,0.5,0,22,18,-16,23,Weak,-2.0626367709916162,-0.47841729369312,No,No,No
2007-03-07,3,2007,8,70.8,2,NA,-8.2,-14,-2.1,0.7,0,17,-24,13,Weak,-4.661176000596285,0.4040254840285805,No,No,No
2007-03-08,3,2007,2,71.8,4,NA,-11,-13.3,-7,0.8,0,4,-20,14,Weak,-3.196875216480559,-1.0853537770170196,No,No,No
2007-03-09,3,2007,1,71.4,5,NA,-13.1,-16.3,-9.4,1.1,0,2,-15,10,Quiet,-1.4860711655370382,0.06706869218215153,No,No,No
2007-03-10,3,2007,7,70.6,2,NA,-10.2,-15,-4.5,0,0,4,-12,10,Quiet,-0.7839264451193246,-0.6548197076127766,No,No,No
2007-03-11,3,2007,2,70.2,2,NA,-5.5,-11.8,2.5,0,14,8,-10,18,Quiet,0.017258801085087955,-0.5927408865852561,No,No,No
2007-03-12,3,2007,0,70.1,2,NA,-6.8,-11.1,-1.4,0.7,13,12,-4,24,Quiet,1.801816352056101,0.7505672352942626,No,No,No
2007-03-13,3,2007,10,70.3,4,NA,-10.3,-18.9,-3.2,0,0,24,-20,33,Weak,-3.2402806093434737,-1.3871535059958828,No,No,No
2007-03-14,3,2007,4,70.6,2,NA,-10.3,-18.1,-2.1,0,0,12,-15,14,Weak,-1.678294294469267,-0.8894797890263233,No,No,No
2007-03-15,3,2007,6,69.2,2,NA,-7.5,-13.6,1,0,0,10,-9,18,Quiet,0.17608265825047714,-0.7902845137663762,No,No,No
2007-03-16,3,2007,9,68.5,2,NA,-5.9,-14.7,4.5,0,0,12,-13,8,Quiet,-1.1294456069123624,0.07592301770664212,No,No,No
2007-03-17,3,2007,8,68,3,NA,-5.1,-11.4,1,0,0,7,-11,10,Quiet,-0.43086145072183235,-0.30636395635438346,No,No,No
2007-03-18,3,2007,10,68.6,2,NA,-3.3,-12.5,7.4,0,0,3,-7,12,Quiet,0.7739395402838959,-0.36612844478817147,No,No,No
2007-03-19,3,2007,10,69.8,2,NA,-1.8,-7,4.5,0,0,2,-5,7,Quiet,1.6366106526911408,0.2539188787244527,No,No,No
2007-03-20,3,2007,2,69.5,3,NA,-1.9,-8.4,8.4,0,0,1,-4,7,Quiet,1.9243410863018584,0.15104672680493414,No,No,No
2007-03-21,3,2007,7,72,3,NA,1.1,-5.7,9,0,0,1,2,12,Quiet,3.9944567297869473,-0.827231386236518,No,No,No
2007-03-22,3,2007,2,72.3,3,NA,2.8,-0.3,5.9,0,0,3,1,9,Quiet,3.590711959468838,0.3776516634248247,No,No,No
2007-03-23,3,2007,4,72,4,NA,-0.2,-4.2,3.4,1.1,13,10,-7,30,Weak,0.8260610437515066,2.49084608366333,No,No,No
2007-03-24,3,2007,4,72,2,NA,-0.6,-5.5,5.1,0,13,18,-39,71,Moderate,-9.712945158796444,-2.0716952263965753,No,No,No
2007-03-25,3,2007,2,72.4,3,NA,-1,-4.7,3.5,4.7,0,11,-19,46,Weak,-3.039226276893732,3.092614322035409,No,No,No
2007-03-26,3,2007,13,73.3,4,NA,-1.8,-6,1.8,0,14,10,-17,16,Weak,-2.2158518503501705,0.37810190205559424,No,No,No
2007-03-27,3,2007,6,73.5,3,NA,-3.3,-6.7,1,0,13,11,-17,21,Weak,-2.448970842001727,0.8833620708097727,No,No,No
2007-03-28,3,2007,4,73,3,NA,-3.5,-9.4,4,0,13,7,-16,14,Weak,-1.8157194370207215,-0.6422472277937614,No,No,No
2007-03-29,3,2007,6,74.3,3,NA,-4.7,-10.4,1.2,0,13,3,-10,18,Quiet,-0.20593161658354303,-1.7594183633690659,No,No,No
2007-03-30,3,2007,4,73.6,6,NA,-2,-3.8,0.5,1.6,11,4,-7,25,Weak,0.7948293534403653,0.5056076543832789,No,No,No
2007-03-31,3,2007,5,73.9,4,NA,-4.8,-12,2.2,0,11,3,1,23,Quiet,3.4138190319491732,-0.7684105320363543,No,No,No
2007-04-01,4,2007,9,73.1,4,NA,-0.8,-5.2,4.1,0,16,29,-31,82,Moderate,-6.900559144274416,1.175917216875131,No,No,No
2007-04-02,4,2007,9,71.6,2,NA,1.7,-7.1,11.3,0,0,22,-31,25,Weak,-6.766980849482322,-1.5165332530151376,No,No,No
2007-04-03,4,2007,5,71.1,3,NA,2.7,-1.5,8.6,0,0,11,-21,17,Weak,-3.4396834822711186,-1.0689888129867087,No,No,No
2007-04-04,4,2007,5,70.8,3,NA,4.4,-0.2,11,0,0,9,-23,19,Weak,-4.159995930592485,-1.257930066000116,No,No,No
2007-04-05,4,2007,10,70.8,2,NA,5.1,1.1,11,0,0,4,-16,11,Weak,-1.9601013724023986,-0.6705939036369748,No,No,No
2007-04-06,4,2007,2,71,3,NA,4.9,-1.9,11.2,0,0,4,-14,11,Quiet,-1.513075417110368,-0.2956230196964759,No,No,No
2007-04-07,4,2007,4,71.1,2,NA,4.7,-1.4,11.9,0,0,3,-10,15,Quiet,-0.14895785653379148,-0.7338883608090895,No,No,No
2007-04-08,4,2007,6,71.4,3,NA,4.3,-1.7,12.6,0,0,3,1,38,Quiet,3.530410531585412,-1.5677336255782799,No,No,No
2007-04-09,4,2007,10,71.3,3,NA,6.2,-1.7,15.9,0,0,10,4,51,Quiet,4.327966652800065,3.7287565553057935,No,No,No
2007-04-10,4,2007,5,70.2,2,NA,5.8,-1.2,13.8,0,0,7,0,12,Quiet,3.100731395712479,-0.11698764035756137,No,No,No
2007-04-11,4,2007,10,69.7,2,NA,6.5,1.6,11.5,0,0,4,-1,19,Quiet,2.777315610342738,-1.044840980799193,No,No,No
2007-04-12,4,2007,7,69.5,4,NA,5.2,-0.3,10.5,0,0,10,-12,28,Weak,-0.7106636792253797,2.9748211428816727,No,No,No
2007-04-13,4,2007,8,68.6,3,NA,4.3,-3.7,12.5,0,0,1,-11,12,Quiet,-0.1940629919140674,-0.8728842196771036,No,No,No
2007-04-14,4,2007,2,68.6,5,NA,1.5,-1.4,5.4,6.3,0,4,-2,11,Quiet,2.6328098440548997,-0.06051277375921479,No,No,No
2007-04-15,4,2007,2,68.6,5,NA,2.1,-5.9,9.8,0,0,4,-11,15,Weak,-0.27173600692160355,-0.27498108822242784,No,No,No
2007-04-16,4,2007,4,69.8,2,NA,5.1,-2.5,13.5,0,0,0,-4,11,Quiet,1.8294326240156331,-0.8690348601330501,No,No,No
2007-04-17,4,2007,5,69.8,3,NA,5.2,1.8,10.2,2.3,11,9,-12,48,Weak,-0.823437865537613,4.74502871719062,No,No,No
2007-04-18,4,2007,6,69.8,5,NA,5.3,1.1,10.2,0.4,0,9,-15,23,Weak,-1.5100522006284076,-1.9043225536484385,No,No,No
2007-04-19,4,2007,11,69.3,4,NA,3.6,1.4,7.2,3.3,0,5,-11,20,Weak,-0.2915323802360154,-1.1766469697851565,No,No,No
2007-04-20,4,2007,11,68.9,6,NA,3.9,-2.7,10.2,0,0,3,-2,15,Quiet,2.545390870538025,-0.9302676613629774,No,No,No
2007-04-21,4,2007,4,69.1,6,NA,6,1.4,11,0,0,2,2,19,Quiet,3.871623616640155,-1.5331126650612634,No,No,No
2007-04-22,4,2007,5,69.4,5,NA,7.6,0.3,14.1,0,0,9,3,18,Quiet,4.195699982593225,1.0460606901715719,No,No,No
2007-04-23,4,2007,3,69.7,3,NA,8.4,-1.1,18,0,0,16,-18,30,Weak,-2.7953898505075543,0.7486489423590779,No,No,No
2007-04-24,4,2007,9,69.8,4,NA,10.6,0.4,18.9,0,0,4,-4,23,Quiet,2.0051855265502505,-1.6572143800283072,No,No,No
2007-04-25,4,2007,5,74,5,NA,10.9,6.9,16.2,0,13,5,-5,14,Quiet,1.7340373363086745,-0.148106647905338,No,No,No
2007-04-26,4,2007,6,77.4,5,NA,7.9,1.8,14.7,0,16,6,-3,29,Quiet,2.358263123813887,-0.4219322940398002,No,No,No
2007-04-27,4,2007,3,81.5,4,NA,12.7,2.9,23.3,0,18,16,-6,34,Weak,1.3383534031113737,-0.2369535574399913,No,No,No
2007-04-28,4,2007,5,83.8,3,NA,15.4,4.2,26.7,0,23,28,-28,24,Weak,-5.697714022037579,-1.2216793306755356,No,No,No
2007-04-29,4,2007,7,86.1,6,NA,9.8,5.4,21.3,2.3,32,21,-22,15,Weak,-4.013738331965065,0.08928307276279715,No,No,No
2007-04-30,4,2007,5,86,4,NA,10.6,4,20,0,34,15,-28,29,Weak,-5.85412279985323,-1.7103078739651527,No,No,No
2007-05-01,5,2007,6,88.2,2,NA,12.4,4.3,20.6,0,33,7,-20,13,Weak,-3.268351679206122,-0.311166364873755,No,No,No
2007-05-02,5,2007,8,87.6,3,NA,13,3.4,20.4,0,33,2,-16,12,Quiet,-1.9268610204194738,-0.5042845825439699,No,No,No
2007-05-03,5,2007,6,88.8,4,NA,12.4,4.7,18.6,0,20,4,-10,9,Quiet,0.10235890115948178,0.46512418026974367,No,No,No
2007-05-04,5,2007,5,84.4,4,NA,14.4,4.8,23,0,18,2,-6,7,Quiet,1.3660810092723163,0.09852771315146926,No,No,No
2007-05-05,5,2007,5,83.9,3,NA,16.6,7.8,27.6,0,17,2,-5,8,Quiet,1.5918757762820213,0.041132893393834524,No,No,No
2007-05-06,5,2007,2,82.4,8,NA,9,5.3,19.2,0,15,1,4,20,Quiet,4.390463465735332,-1.7549324238509605,No,No,No
2007-05-07,5,2007,8,79.4,4,NA,9.2,1.2,17.9,0,13,16,-3,66,Weak,2.361967962626296,3.237230987518612,No,Yes,No
2007-05-08,5,2007,7,77.1,3,NA,11.1,1.4,19.5,0,15,14,-13,17,Weak,-0.993655186839493,-0.819113899634989,No,No,No
2007-05-09,5,2007,2,74.7,3,NA,11.4,6.4,17.4,0,18,5,-9,11,Quiet,0.35113761006146793,0.5364160673451687,No,No,No
2007-05-10,5,2007,3,73.5,4,NA,9.9,4.2,14.8,0,20,3,-7,10,Quiet,0.9206049558875652,-0.05928070488875763,No,No,No
2007-05-11,5,2007,9,72.6,6,NA,8.9,2,14.5,0,23,2,-2,13,Quiet,2.503957106232521,1.006444198091624,No,No,No
2007-05-12,5,2007,9,72.9,3,NA,11,3.9,19.7,0,22,2,1,11,Quiet,3.6407185002656544,-0.1280246170854828,No,No,No
2007-05-13,5,2007,2,72.9,3,NA,13.6,5.9,21.6,0,18,2,-1,11,Quiet,2.9918896422435273,-0.10458662968438354,No,No,No
2007-05-14,5,2007,9,75,5,NA,12.2,7.6,17.8,2.1,30,3,4,14,Quiet,4.452164303592335,0.6084634913662113,No,No,No
2007-05-15,5,2007,6,74.4,4,NA,12.3,7.9,18.5,1.3,30,4,3,20,Quiet,4.115349081112959,1.7944979797179348,No,No,No
2007-05-16,5,2007,4,78.5,5,NA,9.8,5.9,15.8,8.7,32,3,2,12,Quiet,3.921687030790855,1.1608622241580873,No,No,No
2007-05-17,5,2007,9,78.9,4,NA,12.1,1.8,21.7,0,40,5,-5,28,Weak,1.7564468845337857,1.5018808931752377,No,No,No
2007-05-18,5,2007,2,78.3,4,NA,10.4,6,18.5,0.9,42,16,-1,38,Weak,2.8838913567010236,-0.44464567492233353,No,No,No
2007-05-19,5,2007,10,77.6,4,NA,11.1,5,17.3,0,37,12,-3,12,Quiet,2.094163723646307,-0.0952627814819135,No,No,No
2007-05-20,5,2007,2,76.6,3,NA,12.8,6.1,22.4,0.3,23,6,-5,13,Quiet,1.6407499591532508,0.5328693395201078,No,No,No
2007-05-21,5,2007,5,75.9,3,NA,12.9,7.4,21.8,0.3,18,5,4,27,Quiet,4.500377947692977,-2.6633351736800064,No,No,No
2007-05-22,5,2007,3,75,5,NA,7.1,5.5,15.6,24.7,15,13,6,49,Weak,5.241587286824958,2.280539490981756,No,No,No
2007-05-23,5,2007,7,73.7,5,NA,9.5,5.3,15.6,12.9,23,34,-31,49,Moderate,-7.048495319982228,4.447228268150949,No,No,No
2007-05-24,5,2007,0,71.9,7,NA,11,7.6,15.7,0,15,30,-31,29,Weak,-6.646894302407062,-0.9194429923793133,No,No,No
2007-05-25,5,2007,7,71.7,6,NA,12.4,1.8,24,0,0,14,-27,15,Weak,-5.363223624987126,0.030855587665736234,No,No,No
2007-05-26,5,2007,2,69.9,5,NA,11.5,8.3,16.2,15.2,0,13,-24,20,Weak,-4.470904790884675,0.5807076346035753,No,No,No
2007-05-27,5,2007,4,69.5,5,NA,13,3.2,21.1,0,0,10,-17,10,Weak,-2.303955978888002,0.325632068784796,No,No,No
2007-05-28,5,2007,4,68.8,3,NA,14.7,7.4,21.6,0,0,4,-19,10,Weak,-2.9438731424491866,-0.03490879268960685,No,No,No
2007-05-29,5,2007,2,70.5,5,NA,12.4,9.4,16.1,0,12,4,-9,7,Quiet,0.28934167620956774,0.19731516930041365,No,No,No
